,Unnamed: 0,Unnamed: 0.1,label,text,target,indo_tweet,indo_target
2909,2909,2909,neutral,Pakistani Dikait with Daesh Ever Been to Malaysia https://goo.gl/fb/5zdnPF,Daesh,Lelaki Pakistan Dikait Dengan Daesh Pernah Ke Malaysia https://goo.gl/fb/5zdnPF,Daesh
2910,2910,2910,negative,DAESH THREATS AND IS TO COMMUNITIES AND STATE BULETIN MAIN TV 3 ON JANUARY 19 &amp; 20 2018. Make sure ... https://fb.me/7yX1AWkby,DAESH,ANCAMAN DAESH DAN IS KEPADA MASYARAKAT DAN NEGARA BULETIN UTAMA TV 3 PADA 19 & 20 JANUARI 2018. Pastikan... https://fb.me/7yX1AWkby,DAESH
2911,2911,2911,neutral,Pakistani Men Associated With Trusted Daesh Ever To Malaysia http://dlvr.it/QBbQVp,Daesh,Lelaki Pakistan Dikaitkan Dengan Daesh Dipercayai Pernah Ke Malaysia http://dlvr.it/QBbQVp,Daesh
2912,2912,2912,neutral,The desire of a planter to die of martyrdom by accompanying a group of Daesh rebels was not accomplished when he was finally arrested by the ruling party in a raid on a house,Daesh,Hasrat seorang pekebun untuk mati syahid dengan menyertai kumpulan pengganas Daesh tidak kesampaian apabila dia akhirnya ditangkap pihak berkuasa dalam satu serbuan di sebuah rumah,Daesh
2913,2913,2913,neutral,Planters jailed for eight years in support and have Daesh related materials https://www.nx.digital/archives/pekebun-dipenjara-lapan-tahun-sokong-dan-miliki-bahan-berkaitan-daesh,Daesh,Pekebun Dipenjara Lapan Tahun Sokong Dan Miliki Bahan Berkaitan Daesh https://www.nx.digital/archives/pekebun-dipenjara-lapan-tahun-sokong-dan-miliki-bahan-berkaitan-daesh ,Daesh
2914,2914,2914,neutral,Planters jailed for eight years in support and have Daesh related materials https://www.nx.digital/archives/pekebun-dipenjara-lapan-tahun-sokong-dan-miliki-bahan-berkaitan-daesh,daesh,Pekebun Dipenjara Lapan Tahun Sokong Dan Miliki Bahan Berkaitan Daesh https://www.nx.digital/archives/pekebun-dipenjara-lapan-tahun-sokong-dan-miliki-bahan-berkaitan-daesh ,daesh
2915,2915,2915,neutral,Planters are imprisoned for eight years in support and have materials related to Daesh http://www.bernama.com/bern/v8/bm/ge/newsgeneral.php?id=1428223#.Wl749h0s9No.twitter,Daesh,Pekebun dipenjara lapan tahun sokong dan miliki bahan berkaitan Daesh http://www.bernama.com/bernama/v8/bm/ge/newsgeneral.php?id=1428223#.Wl749h0s9No.twitter,Daesh
2916,2916,2916,neutral,"Canada failed to facilitate 1,200 Daesh #Kanada refugees #Daesh #Erbil #Irak http://v.aa.com.tr/1033112 http://pic.twitter.com/7Z9KBv0Tdf",Daesh,Kanada gagal fasilitasi 1.200 pengungsi korban Daesh #Kanada #Daesh #Erbil #Irak http://v.aa.com.tr/1033112 http://pic.twitter.com/7Z9KBv0Tdf,Daesh
2917,2917,2917,positive,"errrrrrrrrrrrrrrrrrrrr AMX-10, which was initiated by STTAL students, only the system for remote driving, if you want to do it, Daesh engineers can, too, only if this is research material, if Daesh is because he is trapped",Daesh,"errrrrrrrrrrrrr itu AMX-10, yang diprakarsai mahasiswa STTAL cuma sistem untuk remote driving aja kalo mau joke sih, engineer Daesh juga bisa,cuma kalo ini materi riset,klo Daesh karean kepepet wgwgwg",Daesh
2918,2918,2918,positive,"errrrrrrrrrrrrrrrrrrrr AMX-10, which was initiated by STTAL students, only the system for remote driving, if you want to do it, Daesh engineers can, too, only if this is research material, if Daesh is because he is trapped",Daesh,"errrrrrrrrrrrrr itu AMX-10, yang diprakarsai mahasiswa STTAL cuma sistem untuk remote driving aja kalo mau joke sih, engineer Daesh juga bisa,cuma kalo ini materi riset,klo Daesh karean kepepet wgwgwg",Daesh
2919,2919,2919,neutral,"Canada 1,200 Ezidi misses, Daesh survivor target - Alaturka News https://fb.me/N1Xbrjej",Daesh,"Canada misses 1,200 Ezidi, Daesh survivor target - Alaturka News https://fb.me/N1Xbrjej",Daesh
2920,2920,2920,neutral,Iraqi Prime Minister Instructs Dealing of Daesh Affiliate Terrorist Groups http://parstoday.com/id/news/middle_east-i49869,Daesh,PM Irak Instruksikan Pembredelan Kelompok Teroris Afiliasi Daesh http://parstoday.com/id/news/middle_east-i49869,Daesh
2921,2921,2921,negative,"However, Daesh continued to carry out attacks and bombings in Baghdad as well as several other targeted countries ... https://fb.me/1P7W6X7Wf",Daesh,"Bagaimanapun, Daesh terus melakukan serangan dan pengeboman di Baghdad serta beberapa lagi negara sasar lain.... https://fb.me/1P7W6X7Wf",Daesh
2922,2922,2922,neutral,Ok daesh,daesh,Ok daesh,daesh
2923,2923,2923,neutral,Forgotten the tragedy in Yemen at this time !? Forgotten events in Syria and Iraq by Daesh!,Daesh,Lupa tragedi di Yaman saat ini !? Lupa kejadian2 di Suriah dan Irak oleh Daesh !,Daesh
2924,2924,2924,neutral,German Defense Minister: Anti-Daesh War must be Continued http://parstoday.com/id/news/world-i49833,Daesh,Menhan Jerman: Perang Anti Daesh harus Dilanjutkan http://parstoday.com/id/news/world-i49833,Daesh
2925,2925,2925,neutral,17 Daesh Insurgents killed in Nangarhar - Pajhwok Afghan News (blog) http://dlvr.it/QBDDvF http://pic.twitter.com/FAnEejqCGP,Daesh,17 Daesh insurgents killed in Nangarhar - Pajhwok Afghan News (blog) http://dlvr.it/QBDDvF http://pic.twitter.com/FAnEejqCGP,Daesh
2926,2926,2926,neutral,17 Daesh Militants Killed In Nangarhar Drone Strikes | TOLOnews http://bit.ly/2Dgzi20 #drone #uav,Daesh,17 Daesh Militants Killed In Nangarhar Drone Strikes | TOLOnews http://bit.ly/2Dgzi20 #drone #uav,Daesh
2927,2927,2927,neutral,17 Daesh Militants Killed In Nangarhar Drone Strikes | TOLOnews http://bit.ly/2FCh75c #drone #uav,Daesh,17 Daesh Militants Killed In Nangarhar Drone Strikes | TOLOnews http://bit.ly/2FCh75c #drone #uav,Daesh
2928,2928,2928,negative,Malaysia smoothly defeats Daesh ideology war https://www.menara.my/malaysia-lancar-perang-tangkis-ideologi-daesh/ via @menaradotmy,Daesh,Malaysia lancar perang tangkis ideologi Daesh https://www.menara.my/malaysia-lancar-perang-tangkis-ideologi-daesh/  via @menaradotmy,Daesh
2929,2929,2929,negative,"The Middle East flares up after the West divides it. Scattered. The context of the tweets above is related to state entities. Not a group. Which country does ISIS / Daesh recognize as its country representation. Nothing! in Afghanistan, there is a US hand. In Yemen, there is a Shiite hand. In Syria, there is Russia.",Daesh,"Timur Tengah bergejolak setelah Barat membagi-baginya. Berserakan. Konteks twit di atas, berkaitan dg entitas negara. Bukan kelompok. Negara mana Yg akui ISIS/ Daesh sbg representasi negaranya.Tidak ada! di Afghan, Ada tangan AS. Di Yaman, ada tangan Syiah. Di Suriah, ada Rusia.",Daesh
2930,2930,2930,neutral,17 Daesh Militants Killed In Nangarhar Drone Strikes - TOLOnews https://www.tolonews.com/afghanistan/17-daesh-militants-killed-nangarhar-drone-strikes?unique_ID=636515316010519874 via @lidarmonkey #drone,Daesh,17 Daesh Militants Killed In Nangarhar Drone Strikes - TOLOnews https://www.tolonews.com/afghanistan/17-daesh-militants-killed-nangarhar-drone-strikes?unique_ID=636515316010519874  via @lidarmonkey #drone,Daesh
2931,2931,2931,neutral,This is the difference between the Daesh flag and the flag of the Messenger of Allah. http://pic.twitter.com/2h1QFotjiV,Daesh,Ini bedanya bendera Daesh dengan bendera Rasulullah saw. http://pic.twitter.com/2h1QFotjiV,Daesh
2932,2932,2932,negative,New post: Malaysia Current Daesh Ideology War https://goo.gl/cLDNQL,Daesh,New post: Malaysia Lancar Perang Tangkis Ideologi Daesh https://goo.gl/cLDNQL,Daesh
2933,2933,2933,negative,"For Malaysia, Daesh&#39;s waging war against ideological front: A copy of his https://goo.gl/fb/yvovQv",Daesh,Untuk Negaraku Malaysia waging war against Daesh on ideological front: A copy of his https://goo.gl/fb/yvovQv,Daesh
2934,2934,2934,negative,Malaysia Smooth Daesh Ideological Warfare http://dlvr.it/Q9xFzz,Daesh,Malaysia Lancar Perang Tangkis Ideologi Daesh http://dlvr.it/Q9xFzz,Daesh
2935,2935,2935,negative,Malaysia is running the Daesh ideology war http://www.sinarharian.com.my/nasional/malaysia-lancar-perang-tangkis-ideologi-daesh-1.782763 http://pic.twitter.com/pzU4eu9Z7B via SinarOnline,Daesh,Malaysia lancar perang tangkis ideologi Daesh http://www.sinarharian.com.my/nasional/malaysia-lancar-perang-tangkis-ideologi-daesh-1.782763  http://pic.twitter.com/pzU4eu9Z7B via SinarOnline,Daesh
2936,2936,2936,negative,Malaysia is running the DAESH ideology war smoothly http://bit.ly/2mjfZKK,DAESH,Malaysia lancar perang tangkis ideologi DAESH http://bit.ly/2mjfZKK,DAESH
2937,2937,2937,neutral,The Silver Policy knows that individuals are involved with Daesh pengganas https://www.themalaysianinsight.com/bahasa/s/32123,Daesh,Polis Perak kenal pasti individu terlibat dengan pengganas Daesh https://www.themalaysianinsight.com/bahasa/s/32123,Daesh
2938,2938,2938,negative,"Yups !! Se7. But for Daesh to agree that they really are just a terrorist plot that is made only to destroy, scatter the scattered Muslims. https://twitter.com/athif_am/status/951356731434582016",Daesh,"Yups !! Se7. Tp untuk Daesh sepakat ya klu mereka itu hanyalah komplotan teroris yg dibuat hanya untuk menghancurkan, mencerai beraikan umat Islam. https://twitter.com/athif_am/status/951356731434582016",Daesh
2939,2939,2939,positive,I was given by the leader AHOK in PAPUA ... all the problems will be settled,sir AHOK,Ja dikan pak AHOK pemimpin di PAPUA...semua permasalahan akan beres,pak AHOK
2940,2940,2940,positive,Letter to Pak Ahok: I&#39;m missing! https://seword.com/urusan-hati/suat-untuk-pak-ahok-gue-kangen-ByR4VjT4f,Mr. Ahok,Surat Untuk Pak Ahok : Gue Kangen! https://seword.com/urusan-hati/suat-untuk-pak-ahok-gue-kangen-ByR4VjT4f,Pak Ahok
2941,2941,2941,positive,"copy paste the Ahok Pak program anyway, then rename the name. agagaga ... where is the cebong who understands this?",sir ahok,"copi paste program pak ahok toh, lalu rename namanya. agagaga... cebong mana paham yg gini2?",pak ahok
2942,2942,2942,positive,"He said, Pak Ahok, Mr. JKW can be because of the Developer. It&#39;s easy I misread the article.",Mr. Ahok,"Katanya Pak Ahok , Pak JKW bs jd krn Pengembang. Mudah2n saya salah baca article.",Pak Ahok
2943,2943,2943,positive,"Yes, it is better for 300 thousand a month to rent using it until you get rich, you can change your fate, you can buy a cluster. How to pack Ahok",Mr. Ahok,Ya atuh mending 300rb an sebulan sewa pake sampe lu kaya raya berubah nasib bisa beli Cluster. Cara pak Ahok,pak Ahok
2944,2944,2944,neutral,"Watch net tv news, @aniesbaswedan start building houses dp 0 Rp. Mancen mung wok gokil anane bully pak anies mung gara2 mbelani sir ahok",sir ahok,"Nonton berita net tv, @aniesbaswedan mulai membangun rumah dp 0 Rp, mancen mung wong gokil sek anane bully pak anies mung gara2 mbelani pak ahok",pak ahok
2945,2945,2945,neutral,"The arrangement of street vendors in the mansion is done and the pedicab has been operating when the seat is made GUB, it was removed from the time of Pak Ahok, the illegal land is not on the side and the land has all the letters, how come the question is ...",Mr. Ahok,"Penataan PKL di mane pak jok lakukan dan becak sudah beroperasi ketika pak jok jadi GUB, di hapus lg jaman pak Ahok , tanah ilegal tdk ada di jkt dan tanah jkt punya surat semua, Ayooo mana lg nich pertanyaan ente...",pak Ahok
2946,2946,2946,positive,"#KJP_dissing &amp; #warga_bingung_hrs_ngadu_kmn? Mr. Gub Anies helped with the problems of the poor like me. In the past, I was able to directly complain to Pak Ahok or the SMS later responded, now I am confused where to complain about the fate of the poor, Ida complained.",Mr. Ahok,"#KJP_menghilang & #warga_bingung_hrs_ngadu_kmn ? Tlng pak Gub Anies bantu persoalan warga miskin seperti saya. Kalau dulu saya bisa langsung ngadu ke Pak Ahok atau SMS kemduian direspon, sekarang bingung kemana lagi mengadukan nasib warga miskin, keluh Ida.",Pak Ahok
2947,2947,2947,positive,"Yeah, bro, remember the pill for the dki.comments feel the most bnr. Until I forget the increase in the ap that has been done. sorry sir ahok, the performance is real but why in prison ??",sir ahok,"Iya gus, jd inget pillkada dki. komen merasa paling bnr. Hingga lupa kebaikkan ap yg sdh di perbuat. kasihan pak ahok , kinerja nyata tapi kok di penjara??",pak ahok
2948,2948,2948,positive,"The capital city is the last tourist destination, so it used to be there when Mr. Ahok&#39;s gub, now? ILFEEL",sir ahok,"Ibukota jd tujuan wisata terakhir lah fiuuuh tadinya pgn kesana waktu gub nya pak ahok , sekarang? ILFEEL",pak ahok
2949,2949,2949,positive,"Yes, I don&#39;t have to divorce, defend Pak Ahok ... Hahahaha ...",Mr. Ahok,"Iya gk usah cerai, pertahanin Pak Ahok ... Hahahaha...",Pak Ahok
2950,2950,2950,positive,I remember when I heard Mr. Ahok wanted to meet with Mrs. Vero ... but still can&#39;t take this laugh ... https://twitter.com/cktbng/status/953617612453261312,Mr. Ahok,Gua ngenes waktu denger pak Ahok mau cere sama bu Vero.. tp tetep gak bisa nahan tawa liat ini.. https://twitter.com/cktbng/status/953617612453261312,pak Ahok
2951,2951,2951,neutral,Mr. Ahok must point to this ... http://pic.twitter.com/PIXTii85JS,Mr. Ahok,Mesti pak Ahok mengacuh pada ini... http://pic.twitter.com/PIXTii85JS,pak Ahok
2952,2952,2952,neutral,"I&#39;m sorry sir Ahok, but this is funny: &#39;(",sir ahok,"Maafkan aq pak ahok , tapi ini lucuuu :'(",pak ahok
2953,2953,2953,positive,Why do we need to choose FH. Because of Pak Ahok&#39;s closeness and Mr. Setnov. And bang FH close friend setnov. Friend. http://pic.twitter.com/L5f4mcGz5c,Mr. Ahok,Kenapa kita perlu pilih bang FH. Krn kedekatan pak Ahok dan pak Setnov. Dan bang FH sahabat dekat setnov. Teman. http://pic.twitter.com/L5f4mcGz5c,pak Ahok
2954,2954,2954,neutral,"Second: right at stand up there is no one who protests, but other Muslims who study feeling humiliated, what&#39;s the difference between Pak Ahok, when there are thousands of people there is no one who protests even though there are Muslim attendees ... you Muslim ??",sir ahok,"Kedua: betul pada saat stand up ga ada yang ptotes, tapi umat islam yang lain yang mentelaah merasakan penghinaan , apa bedanya ama pak ahok , pada saat dia di kep seribu ga ada satupun yang protes meski ada di antara hadirin yang muslim...ente muslimkan??",pak ahok
2955,2955,2955,positive,"Following previous Indonesian musicians, USA musicians and Asian musicians have traditionally intervened in creating songs and singing for Pak Ahok. https://www.youtube.com/watch?v=BDpyAS0kMQQ&amp;feature=share",Mr. Ahok,"Menyusul musisi Indonesia sebelumnya, musisi USA dan musisi Asia tradisi turun tangan menciptakan lagu dan bernyanyi buat Pak Ahok . https://www.youtube.com/watch?v=BDpyAS0kMQQ&feature=share",Pak Ahok
2956,2956,2956,positive,2018 music memory that coincides with Indonesian Idol. USA musicians collaborate with traditional Asian musicians singing for Pak Ahok. Hopefully this can also be an inspiration for our musicians. https://www.youtube.com/watch?v=BDpyAS 0kMQQ &amp; feature = share,Mr. Ahok,Memori musik 2018 yang bertepatan dengan Indonesian Idol. Musisi USA berkolaborasi dengan musisi Asia tradisi bernyanyi untuk Pak Ahok . Semoga ini bisa jadi inspirasi juga bagi musisi kita. https://www.youtube.com/watch?v=BDpyAS 0kMQQ&feature=share,Pak Ahok
2957,2957,2957,positive,... I remember in 2013 that Pak Ahok is still the governor,sir ahok,..saya jadi inget tahun 2013 itu pak ahok masih jadi wagub ya,pak ahok
2958,2958,2958,positive,Music memory 2018. USA musicians collaborate with traditional Asian musicians to complete the song for Pak Ahok. https://www.youtube.com/watch?v=BDpyAS0kMQQ&amp;feature=share,Mr. Ahok,Memori musik 2018. Musisi USA berkolaborasi dengan musisi Asia tradisi merampungkan lagu untuk Pak Ahok . https://www.youtube.com/watch?v=BDpyAS0kMQQ&feature=share,Pak Ahok
2959,2959,2959,neutral,"The project of Pak Ahok&#39;s era, Anies-Sandi, just keep on keeping it ... It&#39;s good to be the next governor ...",Mr. Ahok,"Proyek jaman pak Ahok , Anies-Sandi tinggal terusin aja... Enaknya jadi gubenur selanjutnya..",pak Ahok
2960,2960,2960,positive,"@detikcom @CNNIndonesia @Lambe_Turah @addiems @digembok @jokowi news seconds is the news correct or hoax? Not because if the news about Pak Ahok even though being imprisoned, the news about hoaxes or non-essential things can make second income even more. Has there been an explanation from the family? http://pic.twitter.com/CjETQmgXwM",Mr. Ahok,"@detikcom @CNNIndonesia @Lambe_Turah @addiems @digembok @jokowi detik news apakah beritanya benar atau hoax? Jgn karna klo berita ttg pak Ahok meski dipenjara, mau beritanya hoax atau tdk yg pnting bisa buat pendapatan detik semakin bnyak. Apakah sdh ada penjelasan dari keluarga? http://pic.twitter.com/CjETQmgXwM",pak Ahok
2961,2961,2961,negative,Luckily sir ahok lost hehhehe ..,sir ahok,Untungnya pak ahok kalah telak hehhehe..,pak ahok
2962,2962,2962,positive,"come and pack and prove if you don&#39;t just relax or even avoid ... for example, Pak Ahok",Mr. Ahok,datang donk pak dan buktikan klo gak slh mah nyantai aja bkn malah menghindar....contohlah pak Ahok,pak Ahok
2963,2963,2963,neutral,"Divorced to separate Sir, the rest of the purpose of Pak Ahok knows, it can&#39;t be ascertained as what you talked about",sir ahok,"namanya cerai untuk pisah pak , tujuan selebihnya pak ahok yang tau, nggak bisa dipastikan seperti yang bpak bicarakan",pak ahok
2964,2964,2964,neutral,Previously Pak Ahok said Jakarta One now changed to Jakarta Satu,Mr. Ahok,Dulu pak Ahok bilang jakarta One sekarang ganti menjadi jakarta Satu,pak Ahok
2965,2965,2965,positive,"If it is like that, for the future flat, yes, pay around 400-700 rb per month, it can live for the rest of the life ... If the flat is like this, 0% of the installments seem difficult, but later, the retribution",sir ahok,"Klo kayak gitu mending rusun jaman pak ahok ya, bayar sekitar 400-700 rb per bln bisa huni seumur hidup... Klo rusun kayak gini dp 0% cicilan jutaan kayaknya susah, blm lg nanti retribusinya",pak ahok
2966,2966,2966,negative,You have to thank sir Ahok !!! with the existence of a beautiful case your electorate has the campaign material to attack the government camp with the slogan &#39;reject the cagub that is carried by the penista party&#39; right? ... brekekekekk,Mr. Ahok,Elu harus terima kasih sama pak Ahok !!! dg adanya kasus almaidah kubu elu punya bahan kampanye untuk menyerang kubu pemerintah dg slogan 'tolak cagub yg diusung partai penista' betul nggak?...brekekekekk,pak Ahok
