text,target,label
65.amerika dan isarel pun tidak pernah mengusik dan memerangi secara sungguh-sungguh keberadaan $T$ . #khilafahajaranislam #htilayakmenang #htilanjutkanperjuangan #7meihtimenang #umatbersamahti #islamselamatkannegeri,isis,0
mari kita #boikottwitter karena jaminannya surga ! $T$ ! $T$ ! $T$ ! #twitteridnotsafe https://t.co/z45jZf6iz2,jihad,-1
sedih lihat org $T$ yg alami inferiority complex thdp dien-nya sendiri . mari tambah trs wawasan & ibadah kita agar sampai pd hakikat,islam,1
_film_bioskop_ $T$ _ ' s photo https :/ / instagram.com/p/bfy1qf-hccb/,indonesia,0
"kenyataan penuh perletakan jawatan saya di pulau pinang boleh didapati status fb saya , dr $T$ yusof rawa .",mujahid,0
@rakaibnuu di bayarin $T$ ya ? pj jadi gubernur,jokowi,-1
#memerangiekstrimisme allah s . w . t . menggandingkan iman dengan $T$ . $T$ tanpa iman bahaya !,jihad,1
hari puisi $T$ tgl 26 juli ini . acr di bdg tgl 29 nya ya :),indonesia,1
"habib rizieq : para $T$ cyber , ayo lanjutkan jihadmu di medsos https://t.co/XC6xWU0rBV",mujahid,-1
"anggotanya dieksekusi , $T$ ancam arab saudi akan terima balasan : $T$ mengancam arab saudi yang menge ... https://t.co/NP7CYRq73n",al-qaeda,-1
#debatcapres 9 juni 2014 @pentas kandidat $T$ vs prabowo | nonton dulu aah ~ tadi gak sempet nonton . :D http :/ / youtu.be/lspqhuoh4qq,jokowi,1
"direktur pelaksana pusat kajian radikalisme & deradikalisasi ( pakar ) adhe bhakti menyatakan , sejak kerusuhan mako brimob terlihat komunikasi yg intensif antara kelompok pro- $T$ @joxzin_jogja , @donywenas , @fadjroel #boikotpendukungteroris",isis,1
"memenuhi hasrat cebong , nie pendapat ustad abdul somad tentang $T$ adalah bagus ! simak clip videonya ! silakan bong rt sejadi 2nya ! https://t.co/Ix6N7GTHuT",isis,1
ulama sumbar yang meng-islamkan seluruh raja 2 bugis makassar . lalu memekikkan takbir untuk bersama ber $T$ melawan penjajahan di seluruh nusantara . tetapi ulama tsb tak pernah mengajarkan islam sumbar dan islam nusantara . islam rahmat seluruh alam .,jihad,0
jatuhnya fallujah ke tangan $T$ menjadi pil pahit bagi veteran as http://t.co/OVfcRvdVmG,mujahidin,-1
jhd akan cndrung menonjol sisi brutalnya jk tk dikawal dg karakter dakwah . ini pentingnya mental dakwah bg $T$ .,mujahid,-1
"kenapa para jihadis indonesia tidak $T$ di myanmar ? , karena tiadanya jaminan kaya dari pihak tertentu ... https://t.co/I3o9n2e89H",berjihad,-1
ni penjelasan #ustazabdulsomad tentang harakah al isytisyhadiyah ( bom $T$ ) #stophoax #klarifikasi #terorismusuhbersama #tvone #ceramahuas #ramadhan https://t.co/jD3r1JgGlf,jihad,1
@standupindo_ $T$ terima kasih mimin untuk jamuannya di surabaya semalam . lain waktu ke dolly ya :),sby,1
tiga pemimpin syi'ah iraq bertarung untuk rebut kursi perdana mentri . satu dari mereka adalah orang yang berperang penting dari kalahnya $T$ di iraq . https://t.co/RWAK4BuC0P,isis,-1
"lagi-lagi , upaya pengaitan khilafah sebagai sistem politik yang barbar , kejam dan seringkali menumpahkan darah dengan mengangkat $T$ sebagai representasi khilafah , pasti akan mengalami kegagalan . #allahbersamahti #khilafahselamatkanindonesia #antikhilafahantiislam",isis,0
apresiasi massa kmkl kmkl-itb mengucapkan selamat atas terpilihnya : $T$ bina alfikri ( masela ) sebagai koordinator umum majelis ta'lim salman itb xxv selamat & semangat ! semoga amanah dalam bertugas serta dapat selalu mengharumkan nama kmkl-itb #kmklberaksi #kmklitb https://t.co/MJgvNkrhpJ,mujahid,1
bismillah . otw to the airport . flying to $T$ this morning . will do booksigning at pekan buku antar bangsa kuala lumpur . mohon doanya .,malaysia,1
"tangguhnya $T$ , ® πberjihad ® π dengan senjata israel . ___ ... http://t.co/4TU4mf9Jiy",isis,-1
jaish al islam serangan penyusupan mengejutkan ke dalam beberapa point yang dikawal oleh $T$ pada suku al zein . https://t.co/C9gVCjNu3e,isis,-1
seleb yg lolos ke senayan jadi anggota $T$ periode 2014-2019 . ada pipi anang ~ - http :/ / bit.ly/1itisjq,dpr,-1
"yg selalu ditekankan habib @rizieqsyihabfpi kepada umat islam , laskar fpi dan para simpatisannya . $T$ itu ... https://t.co/s7SyKuuMY7",jihad,-1
: * rt @nur_noer : wong solo milih $T$ yo rapopo abdurarsyad karena ini pilihan kita :D pic.twitter.com/1biujw3rnd,prabowo,0
"67.khilafah ( baca : islam ) memang memiliki konsep penaklukan wilayah ( fut √ ªh √ ¢ t ) dan $T$ . namun , keduanya jauh berbeda dengan penjajahan ala barat . #7meihtimenang #umatbersamahti #islamselamatkannegeri",jihad,0
risalah $T$ edisi 43 : parlemen setan https://t.co/pbuaCsHU5e https://t.co/lFYmGbqJpx,mujahidin,-1
"donald $T$ , mundur tiga langkah 1 2 3",trump,0
"1 - ti bersama paksi-paksi $T$ yang lain berjaya membebaskan bushras syam yang berada di lokasi pinggir dar'a keseluruhan bahagian timur ,",jihad,1
$T$ memanfaatkan kemiskinan ? http://103.23.22.190/TOLERANSI/03-2015/jk__negara_sejahtera_bisa_tangkal_masuknya_isis_/69007.html,isis,-1
"usir dr indonesia . "" @republikaonline : pengamat : sanksi tegas untuk wni gabung $T$ http://t.co/FXckjhIDGv """,isis,1
"hupp ! ! ! rt @ernestprakasa : $T$ dipecat dr militer krn terbukti bersalah atas penculikan aktivis anti soeharto . ini fakta , bukan rumor .",prabowo,-1
@onta_arab8 @rivalajah kalo twitter aman kan ? ntar kasus lagi kaya kemaren ama $T$ - _ -,kpk,-1
komandan aqap tewas : $T$ mengalami serangkaian kemunduran dalam beberapa bulan terakhir dengan kematian b ... http://t.co/tJNb8QKwAL,al-qaeda,-1
:) ) rt @vicipernoi : 10 . 3 komik ( @gepamungkas @notaslimboy @ernestprakasa ) vs $T$ . genius . #bestmomentstandupfest2014,prabowo,0
"ketua dpr ri , bambang soesetyo akan mengundurkan diri jika elgebete lolos dan disahkan di dpr . jika hal tersebut terjadi , maka semua orang beriman dan berbudaya wajib "" menenggelamkan "" partai yg membelanya . dan saya menganggapnya sebagai sebuah perjuangan dan $T$ . allahu akbar",jihad,-1
palestina sudah membantu dan mendukung kemerdekaan indonesia sejak 1944 . saatnya kini kita #bantupalestina . cc @ $T$ _do2,jokowi,1
"gue ngga ngomongin soal saudara yg beragama $T$ doang . tapi nasrani , hindu , buddha juga mengalami kejadian yg serupa di gaza",islam,1
"@ernestprakasa cewek $T$ yg paling cantik menurut lo siapa , nes ? ?",cina,1
"di $T$ ada boyband namanya 24:7 . kalo di sini sih jadi pom bensin , buka 24 jam 7 hari seminggu .",malaysia,1
parenting ala ayah donald $T$ isa alamsyah donald $T$ adalah salah pebisnis real estate yang ternama di ... http://fb.me/yywQObnq,trump,1
selamat tahun baru $T$ 1 muharram 1439h . smg berlipat kebaikan & keikhlasan dibanding sblmnya . counting down film $T$ yg ini boleh ya pic.twitter.com/bzhlhyjo7q,islam,1
"anak tk , pakek kostum ' mirip ' $T$ pawai keliling kota bawa replika senjata . menurut kalian ini gpp ? https://t.co/dwJwAlko2B",isis,-1
"dalam konteks ini , sangat kentara perbedaan visi jihad yang mencolok antara hizbullah dan $T$ #faktaagama",al-qaedah,-1
"3 - sabda nabi / hadist tersebut sdh jdi nyata / benar adanya , lihat saja skrng $T$ yg berperanhg melawan basyar alasad ( syiah ) kemudian d ..",mujahidin,1
timnas lawan $T$ disiarin ngga sih ?,filipina,1
mau $T$ harus dengan ilmu . jangan teriak $T$ dulu sebelm tahu ilmunya :) https://t.co/ye9MtawbjK,jihad,1
"misalnya , ketika di indonesia dia hanya prajurit ketika ikut memperjuangkan $T$ dan $T$ berhasil menguasai , maka ia akan menjadi jendral .",isis,-1
coba deskripsiin apa perasaan kalian setelah melihat kabinet $T$ yg baru saja diimumin . pakai hestag #semuagratis,jokowi,0
doli_sandra 78 : santpat 94 : bintang_fajar 78 : elangtsani_jaya : jamuan utk $T$ ciamis utk #ikut212 #umatbersatu mohon jangan #kapolriingkar ® π,mujahid,1
imam anwar al-awlaki serukan $T$ melawan as http://bit.ly/9ncq3o,jihad,0
fatwa syaikh al-maqdisi mengenai ancaman $T$ menyembelih aktivis kemanusiaan alan henning http://t.co/UPQxcBIOrk,isis,-1
#sayangimalaysiaku dan pertahankan kedaulatan negara kita tercinta ! jangan izinkan propaganda pengganas # $T$ / #daesh mengancam keharmonian #malaysia ! #malaysiamasihaman #tolak $T$ https://t.co/eEu8rw6nOm https://t.co/RdNc4bliog,isis,1
"shafiyyah radhiyall √ ¢ hu ' anh √ ¢ , seorang wanita yg mendidik anaknya menjadi $T$ hebat http://t.co/pdKKMKVmGR lewat @kdipress3",mujahid,1
"60.dengan itu publik menjadi takut dan kemudian menolak khilafah . untuk menguatkan monsterisasinya , mereka mengaitkan khilafah dengan $T$ . #allahbersamahti #khilafahselamatkanindonesia #antikhilafahantiislam",isis,0
"41 . $T$ sebagai solusi harus dijadikan sebagai agenda pokok kaum muslim dalam membebaskan palestina , sekalipun akan menjadikan ribuan muslim syahid di dalamnya . inilah solusi tuntas secara syariat . #sambutramadhan #htidihati #khilafahsavepalestine",jihad,1
$T$ tampaknya mengangkat hegemoni as di timteng dan dunia .,isis,0
hati-hati ® π jangan tertipu ! # $T$ / #daesh salah gunakan #islam untuk sesatkan umat ! jangan hijrah untuk sertai kelompok pengganas ! #malaysiamasihaman #tolak $T$ https://t.co/mQx03eyjFR https://t.co/Hq64mmx9y1,isis,0
""" @abukiyan : innalillah , $T$ kubur hidup-hidup ratusan orang dan telanjangi perempuan untuk direkam @liputanislamcom http://t.co/82GjMVWcc1 """,isis,-1
"mari sebarkan > jubir hti tolak pernyataan bnpt ® π $T$ amalan mulia , mengapa harus diwaspadai ... http://t.co/AaDRhtOgpD | #demokrasimati",jihad,-1
"hidup $T$ , istri soleha idaman suami",isis,1
"berita marahnya mahasiswa & rakyat krn mahalnya sembako , gas & bbm , ambruknya rupiah , rusaknya hukum . kalah dg sindikasi $T$ news !",isis,1
"trump mimpin negara niru hitler dan $T$ . smua masalah diselesaikan dg kekuatan . mmang terasa gagah , tp insyaallah mempercepat runtuhnya as .",isis,-1
"memenuhi hasrat cebong , nie pendapat ustad abdul somad tentang $T$ adalah bagus ! simak clip videonya ! silakan bong rt sejadi 2nya ! https://t.co/Ix6N7GTHuT",isis,1
mohon kepada bapak $T$ untuk tidak hadir pada pertandingan final sepak bola sea games antara indonesia vs malaysia . terima kasih,sby,-1
@maman1965 @infolengkap @benedictivity yang berpendidikan juga sering nonton film porno kok . di $T$ aja ada oknumnya .,dpr,-1
"bahasa $T$ bagian whitewoodz ! rt @renz_praditya : bahasa apaan tuh :p "" @marcellotahitoe : sobiiii .. rokum de ... http :/ / m.tmi.me/wujge",indonesia,1
"ini pemberitaanya berlibihan . tdk sesui fakta "" @tempodotco : ratusan warga bima dibaiat dukung $T$ http://t.co/YmAOYU7hav """,isis,0
"ini logika ngawur . $T$ dibuat as hanya untuk merusak citra khilafah . ingat , kr $T$ di irak dan suriah diciptakan oleh negara penjajah . sama dengan kr $T$ di yaman dan bahrain . menggunakan orang bodoh dan lapar di sana menjadi alat penjajah . https://t.co/sBb1GPjU4U",isis,-1
#iadi lebih dari 30 ribu muslim tolak $T$ dan ekstremisme https://t.co/GHcin9KxVu https://t.co/XYcADcSUG1,isis,1
"10b . "" aku malu berteriak ' $T$ ' , sdgkan bangun pagi masih sering kesiangan , dan subuh berjamaah masih jarang dilakukan . "" cc :@ pejuangsubuh",jihad,1
"menurutnya kekuatan $T$ terletak pada kepercayaan aqidah dan ideologi mereka , ® πpara pejuang $T$ berjuang untuk ... http://t.co/QRirDJC5lP",isis,0
68.fut √ ªh √ ¢ t dan $T$ di dalam islam telah memberikan berbagai kebaikan kepada umat manusia . #7meihtimenang #umatbersamahti #islamselamatkannegeri #khilafahajaranislam #htilayakmenang #htilanjutkanperjuangan,jihad,0
""" sama "" tapi "" berbeda "" ? rmol , jangan samakan hizbullah dengan $T$ memang benar , kelompok perlawanan ... http://t.co/WMCMuOUUAP",al-qaeda,0
"ini beneran robby arya jadi calon ketua $T$ ? robby arya a . k . a "" tangan kanan sby "" ?",kpk,1
"awal tahun 2000 - sekarang muncul kekuatan baru di asean seperti $T$ , filipina , myanmar , laos dan vietnam",singapura,1
"untuk memerangi $T$ , recep tayyip erdogan , mengatakan bahwa turki akan meluncurkan operasi militer barunya di suriah . https://t.co/I4jmaJiNtg",isis,-1
hati 2 menuduh . itu adegan ciuman di lift bukan org indonesia ( apalagi dianggap anggota $T$ ) tapi dari negeri jiran ...,dpr,-1
wato aq da $T$ sun hallaka kasashen musulmai suna neman shiga nigeria su hallaka yankunanmu musanman na musulmai . allah ya kare hukumominmu masu hidimar kawar mana da su a arewa . allah ya tona asirin duk mai ingiza da tallafa ma yan boko haram da $T$ a nigeria . https://t.co/mELTQUBlqQ,isis,0
mari sebarkan > muslim uighur dipenjara 15 tahun karena miliki file kewajiban $T$ : muslim-u ... http://t.co/CSiSnXywaq | #demokrasimati,jihad,-1
"rt @arrahmah : $T$ mengaku bertanggung jawab atas serangan roket terhadap "" israel "" http://t.co/476JOPKeIv allahu akbar",al qaeda,1
gokil nih kasus $T$ vs polri . kaya di film film :) ),kpk,0
18 . amerika tidak pernah suka melihat negara ( bukan monarki ) dipimpin oleh keturunan keluarga . amerika dapat kesempatan emas merasuki $T$ . https://t.co/NnYh2W5BHW,isis,1
al-himmah menghadirkan terjemah indonesia rilisan video as-sahab media keseharian $T$ ( 4 ) http://t.co/gQYJqhGp0O,mujahid,1
"dan begitu pula komika 2 di seluruh pelosok $T$ , merasakan hal yang sama .. dan sering kok , udah capek 2 bikin , eh dicomot orang",indonesia,-1
"pertama peserta dari $T$ masuk , anaknya 50 org , setengah stadion tepuk tangan . kedua dari inggris masuk , anaknya 100 , semua tepuk tangan",amerika,1
wacana pemakzulan jokowi mulai dikumandangkan . sementara $T$ juga terus digempur . apalagi selanjutnya .. ? ? ?,kpk,-1
"$T$ tdk mengajarkan kita untuk pelit : "" pip pinjem hp lu dong "" | ga ga ga ! tai luh , gw lg nulis status nih | > : o",islam,1
isu ahok berpotensi pancing islam militan lakukan aksi bom $T$ http://t.co/hv7J2BGb6l,jihad,-1
""" barangsiapa bersusah-payah mencari nafkah untuk keluarganya maka dia serupa dg seorang $T$ di jalan allah azza wajalla . "" ( hr . ahmad )",mujahid,1
anti kolusi :) rt @ernestprakasa : putri $T$ gagal lolos tes cpns . nuff said :) ),jokowi,-1
"pesan dari al habib quraisy baharun , mudah 2an allah swt menjaga bangsa ini , ttpi apabila kekurangajaran thd kaum muslimin & agama islam msh tetap terjd & dilindungi dinegeri ini , mk sy tny kpd hadirin yg ada disini , "" siap $T$ fisabilillah "" takbir ... ! ! ! https://t.co/pZRqGqYijd",jihad,0
"siang twities .. ayoo siap yang udh nonton film "" tak kemal maka tak sayang "" ? dukung film $T$ yuuk . @kemalthemovie pic.twitter.com/gqg4ebckru",indonesia,1
@negmus gw selalu ingin ngeliat anak 2 negeri $T$ untuk selalu berkarya dengan menjadi dirinya sendiri ! dan selalu berbagi dengan sesama,indonesia,1
bravo dr $T$ ! congratulation ! may allah bless and guide you . alhamdulillah ! https://t.co/yCnaZ8MZok,mujahid,1
"waspada ! terendus gerak-gerik kelompok $T$ akan melakukan aksi terornya hari ini secara bersamaan di paris , as , italia , lebanon & jg indonesia",isis,1
66.karena itu wajar jika banyak pihak yang meyakini bahwa $T$ sengaja dibuat untuk menghalangi tegaknya khilafah yang sesungguhnya . #7meihtimenang #umatbersamahti #islamselamatkannegeri,isis,0
$T$ yang jualan islam ternyata anti-palestina & yang ngaku paling pancasila ternyata juga anti-palestina jelas ya sekarang mereka satu kubangan https://t.co/ooPF1hg8Mb,isis,0
"@aprizalws - gw masuk $T$ , riri masuk katholik . sama aja",islam,1
"pak $T$ mundur ... ? mungkin lagi main donal bebek , mundur tiga langkah , satu , dua , tiga",prabowo,-1
"di $T$ banyak tikus . ternyata $T$ itu , dapur",dpr,0
"di dlm penjarapun $T$ #coba pengaruhi tahanan , malaysia pindahkan para anggota $T$ ke sel isolasi",isis,1
daulah islam dipimpin oleh seorang khalifah yang bertugas untuk menerapkan dan menegakkan syariah islam di dalam negeri serta mengemban risalah islam #maknakemerdekaan ke seluruh penjuru dunia dengan dakwah dan $T$ .,jihad,1
"nanti lagu "" anak kampug "" dari tonyq kayaknya anak kota atau $T$ juga ngerasain",pribumi,1
"gua dulu pernah deket sama cewek kenal dari facebook orang $T$ . aslidah , sampe galau",amerika,-1
"rt @timurtengah1 $T$ internet , ancaman bagi barat http://t.co/UWTQcrze",jihadis,-1
"aheyyy :) rt @pungki_lestari : kak @whisnuss ! ! ! $T$ menang kak ! aseek aseeek aseek traveller duit pas-pas merdeka kak wkwk :D """,jokowi,1
"maju sampe $T$ kali bang rt @danedgustama : kl indonesia itu bukan dijajah belanda , tapi inggris , kita lebih maju ga sih ? ?",malaysia,0
"dengan alasan menargetkan $T$ , serangan terbaru koalisi as di suriah menyebabkan banyak warga sipil tewas . https://t.co/8e1I6PgK5L",isis,-1
"pak $T$ ngambek . mungkin dia berharap kpu bilang ; "" yaudah kasih aja dah , anaknya udah mau nangis "" ...",prabowo,-1
senyum $T$ afdal mishary wanita palestina yg di tangkap yahudi israel #palestina #smile ® π https://t.co/gQ8JbLIVOq,mujahidah,1
#headline menpora malaysia : angkat senjata bantu kelompok teroris bukan $T$ ! : http://t.co/xO2BctCXKa,jihad,0
"$T$ jd tenar krn proklamasi khilafah sepihak , seolah dunia sudah berada di genggamannya . hebat d media bukan jaminan hebat di alam nyata .",isis,-1
"kawan @ekonomiislami , coba perhatikan surat at taubah ayat 20 tsb .. allah swt menyebut "" harta "" sbg kata pertama dlm ber $T$ di jalannya ..",jihad,0
"semua terfokus pada dampak aksi $T$ , tidak pada siapa yang mendanai dan mensuplai senjata .",isis,1
samad ketua $T$ tersangka dugaan kasus pemalsuan dokumen . kayaknya smua pejabat cepat atau lambat bakal kena kasus .,kpk,-1
catatan hukum rencana aksi bela $T$ 212 di bekasi #hukumtajamkeislam,mujahid,0
65.amerika dan isarel pun tidak pernah mengusik dan memerangi secara sungguh-sungguh keberadaan $T$ . #khilafahajaranislam #htilayakmenang #htilanjutkanperjuangan #7meihtimenang #umatbersamahti #islamselamatkannegeri,isis,1
benarkah mengoreksi penguasa wajib empat mata karena adanya kata ' inda dalam hadits afdhal al- $T$ ? ... https://t.co/UcD4cKAi3G,jihad,0
"@dwikaputra nanti gw bakal bikin ah ! "" $T$ itu bukan ras ! ! tapi ... emang sih ... """,pribumi,1
kumpulan @puisihelvy perempuan yg berdansa dgn puisi ( dlm 2 bhs ) & buku drama #tanahperempuan edisi $T$ - inggris . smg berkah . pic.twitter.com/gs5dibrtja,indonesia,1
"yang ini saya tidak yakin banser jawa timur siap $T$ ke rohingya , kagak ada potongan buat $T$ , kalau lagi apel jaga gereja gua percaya . https://t.co/FsNP28roGi",jihad,-1
mari sebarkan > ust zamroni ahmad : umat islam harus memahami dan memiliki semangat $T$ seca ... http://t.co/BEzcu0GnyS | #demokrasimati,jihad,-1
bashar al assad adalah seorang muslim sunni tetapi kaum $T$ pro isis berhasil pelintirkan fakta seolah dia syiah #faktaagama,jihadis,-1
jd inget mntan ketua $T$ idola antasari azar . saking doi jujur n tegasnya bnyk yg ga suka ampe bs msk penjara . alhamdulilah sbntar lg bebas .,kpk,1
"setelah zainal diangkat jadi pimpinan , aman † membuat † video call † dari penjara meminta jaringan jad segera $T$ & memberikan dukungan kepada zainal @joxzin_jogja , @donywenas , @fadjroel #boikotpendukungteroris",berjihad,0
bukan mereka di sana je yang ber $T$ . kita kat sini punya $T$ lagi dasyat dari mereka yang di sana . $T$ mengawal nafsu . ingat senang ?,jihad,1
"pak $T$ , ayo dong mainin alis.nya dan kerut jidatnya pak :) ) 2",jokowi,1
"watch "" metro realitas - $T$ masuk ke indonesia ? full 31 juli 2014 "" on youtube http://t.co/bkgaRr8IvP",isis,0
